ano_eleicao,num_turno,sigla_uf,nome_municipio,nome_candidato,nome_urna_candidato,descricao_cargo,numero_cand,desc_sit_cand_superior,desc_sit_candidato,desc_sit_cand_tot,sigla_partido,nome_coligacao,composicao_legenda,total_votos,transito
2016,1,PB,JOÃO PESSOA,ADEMAR CELESTINO DE SANTANA JUNIOR,PASTOR JUNIOR,VEREADOR,33321,APTO,DEFERIDO,SUPLENTE,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,26,N
2016,1,PB,JOÃO PESSOA,ANTONIO GARCIA DE MEDEIROS,GARCIA DA METALÚRGICA,VEREADOR,33345,APTO,DEFERIDO,SUPLENTE,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,366,N
2016,1,PB,JOÃO PESSOA,CARLOS SHERLYTON DE LIMA EVANGELISTA,SHERLYTON,VEREADOR,33000,APTO,DEFERIDO,SUPLENTE,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,50,N
2016,1,PB,JOÃO PESSOA,DAVID FERREIRA DO NASCIMENTO,DAVI BOLINHA,VEREADOR,33222,APTO,DEFERIDO,SUPLENTE,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,39,N
2016,1,PB,JOÃO PESSOA,JORGE LUIS BARBOSA,JORGE LUIS,VEREADOR,33100,APTO,DEFERIDO,SUPLENTE,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,26,N
2016,1,PB,JOÃO PESSOA,MARIA EDNA MARTINS NUNES,EDNA,VEREADOR,33348,APTO,DEFERIDO,SUPLENTE,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,0,N
2016,1,PB,JOÃO PESSOA,RAQUEL PESSOA DONATO,RAQUEL PESSOA,VEREADOR,33821,APTO,DEFERIDO,SUPLENTE,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,0,N
2016,1,PB,JOÃO PESSOA,SANTINO FELICIANO DA SILVA,SANTINO,VEREADOR,33456,APTO,DEFERIDO,SUPLENTE,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,265,N
2016,1,PB,JOÃO PESSOA,SEVERINO INACIO DA SILVA MACENA,BRANCO GÁS,VEREADOR,10002,APTO,DEFERIDO,SUPLENTE,PRB,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,241,N
2016,1,PB,JOÃO PESSOA,TEREZA CRISTINA DA SILVA,TEREZA CRISTINA,VEREADOR,10852,APTO,DEFERIDO,SUPLENTE,PRB,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,17,N
2016,1,PB,JOÃO PESSOA,VALDIR JOSE DOWSLEY,DINHO,VEREADOR,33789,APTO,DEFERIDO,ELEITO POR QP,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,812,N
2016,1,PB,JOÃO PESSOA,VITORIA REGIA DA SILVA,VITORIA,VEREADOR,33097,APTO,DEFERIDO,SUPLENTE,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,0,N
2016,1,PB,JOÃO PESSOA,ALEXANDRE ITALO  SILVA LEITE DE ANDRADE,ALEXANDRE ÍTALO,VEREADOR,10192,APTO,DEFERIDO,SUPLENTE,PRB,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,93,N
2016,1,PB,JOÃO PESSOA,CARLOS AUGUSTO XAVIER CLEROT,GUTO CLEROT,VEREADOR,10000,APTO,DEFERIDO,SUPLENTE,PRB,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,684,N
2016,1,PB,JOÃO PESSOA,JOSE ADEILTON MEIRA BEZERRA,CHEF ADEILTON,VEREADOR,10345,APTO,DEFERIDO,SUPLENTE,PRB,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,131,N
2016,1,PB,JOÃO PESSOA,JOSE WILL RODRIGUES SOBRINHO,ZÉ WILL,VEREADOR,10111,APTO,DEFERIDO,SUPLENTE,PRB,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,182,N
2016,1,PB,JOÃO PESSOA,KATIA LUCIA MESQUITA DO NASCIMENTO MONTEIRO,KATIA MESQUITA,VEREADOR,10222,APTO,DEFERIDO,SUPLENTE,PRB,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,332,N
2016,1,PB,JOÃO PESSOA,LUCIANO COSTA DE OLIVEIRA,LUCIANO DO GROTÃO,VEREADOR,33007,APTO,DEFERIDO,SUPLENTE,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,19,N
2016,1,PB,JOÃO PESSOA,MARCILIO PEDRO SIQUEIRA FERREIRA,MARCILIO FERREIRA,VEREADOR,33333,APTO,DEFERIDO,SUPLENTE,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,244,N
2016,1,PB,JOÃO PESSOA,MARIA ARES MENEZES BARBOSA,MARA,VEREADOR,10800,APTO,DEFERIDO,SUPLENTE,PRB,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,2,N
2016,1,PB,JOÃO PESSOA,PAULA BEATRIZ PERERIA DOS SANTOS,PAULA,VEREADOR,33022,APTO,DEFERIDO,SUPLENTE,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,0,N
2016,1,PB,JOÃO PESSOA,PEDRO CLEMENTINO DE SOUZA,PEDRINHO DA HABITAÇÃO,VEREADOR,10789,APTO,DEFERIDO,SUPLENTE,PRB,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,391,N
2016,1,PB,JOÃO PESSOA,THIAGO NOBREGA DE LUCENA,THIAGO LUCENA,VEREADOR,33123,APTO,DEFERIDO,ELEITO POR MÉDIA,PMN,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,563,N
2016,1,PB,JOÃO PESSOA,UBIRATAN FERREIRA DOS SANTOS,MANHOSO DA CAPOEIRA,VEREADOR,10110,APTO,DEFERIDO,SUPLENTE,PRB,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,105,N
2016,1,PB,JOÃO PESSOA,VANIA FERREIRA DA PENHA,VANIA DA SAUDE,VEREADOR,10100,APTO,DEFERIDO,SUPLENTE,PRB,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,3,N
2016,1,PB,JOÃO PESSOA,SANDRA RODRIGUES DE LIMA,SANDRA,VEREADOR,10999,APTO,DEFERIDO,SUPLENTE,PRB,FORÇA DA UNIÃO POR JOÃO PESSOA IV,PRB / PMN,36,N
2016,1,PB,JOÃO PESSOA,BENILTON LÚCIO LUCENA DA SILVA,BENILTON LUCENA,VEREADOR,55200,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,1062,N
2016,1,PB,JOÃO PESSOA,MARMUTHE DE SOUZA CAVALCANTI,MARMUTHE CAVALCANTI,VEREADOR,55123,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,2688,N
2016,1,PB,JOÃO PESSOA,GABRIEL CARVALHO CÂMARA,PROFESSOR GABRIEL,VEREADOR,55789,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,1230,N
2016,1,PB,JOÃO PESSOA,RAÍSSA GOMES LACERDA RODRIGUES AQUINO,RAÍSSA LACERDA,VEREADOR,55110,APTO,DEFERIDO,ELEITO POR MÉDIA,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,1047,N
2016,1,PB,JOÃO PESSOA,UBIRATAN PEREIRA DE OLIVEIRA,BIRA PEREIRA,VEREADOR,55055,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,674,N
2016,1,PB,JOÃO PESSOA,JOSÉ ANIBAL COSTA MARCOLINO GOMES,DR.ANÍBAL MARCOLINO,VEREADOR,55222,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,562,N
2016,1,PB,JOÃO PESSOA,ALEXANDRE DE CARVALHO BONIFÁCIO,ALEXANDRE BONIFÁCIO,VEREADOR,55455,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,233,N
2016,1,PB,JOÃO PESSOA,FERNANDA BENVENUTTY DA SILVA,FERNANDA BENVENUTTY,VEREADOR,55999,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,61,N
2016,1,PB,JOÃO PESSOA,VANDIR TRIGUEIRO DA COSTA,VANDIR TRIGUEIRO,VEREADOR,55125,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,7,N
2016,1,PB,JOÃO PESSOA,MARIA DO SOCORRO RAMALHO NEGROMONTE,NINA RAMALHO,VEREADOR,55500,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,94,N
2016,1,PB,JOÃO PESSOA,SEVERINA BARBOSA DE OLIVEIRA,MARIA PARAÍBA,VEREADOR,55100,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,23,N
2016,1,PB,JOÃO PESSOA,MARIA DE FÁTIMA DE MIRANDA RAMOS,FÁTIMA MIRANDA,VEREADOR,55678,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,164,N
2016,1,PB,JOÃO PESSOA,CLESILDA MARIA GOMES SOUSA,DID GOMES,VEREADOR,55333,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,85,N
2016,1,PB,JOÃO PESSOA,JOSÉ FERREIRA DA SILVA,PEZÃO,VEREADOR,55444,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,91,N
2016,1,PB,JOÃO PESSOA,JÁDER RODRIGUES DOS SANTOS,JÁDER RODRIGUES,VEREADOR,55000,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,280,N
2016,1,PB,JOÃO PESSOA,DÉBORAH SUELDA RODRIGUES DA SILVA,DÉBORAH SUELDA,VEREADOR,55755,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,93,N
2016,1,PB,JOÃO PESSOA,WILSON MOREIRA CAVALCANTI NETO,WILSON DA TORRE,VEREADOR,55155,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,17,N
2016,1,PB,JOÃO PESSOA,RAYMUNDO GERALDO TEIXEIRA DE CARVALHO,RAYMUNDO,VEREADOR,55555,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,179,N
2016,1,PB,JOÃO PESSOA,RUBENS MARQUES DA SILVA NETO,RUBINHO,VEREADOR,55111,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,120,N
2016,1,PB,JOÃO PESSOA,MARIA DAS GRAÇAS SANTIAGO SANTOS,MARIA DAS GRAÇAS,VEREADOR,55777,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,1,N
2016,1,PB,JOÃO PESSOA,PEDRO ALBERTO DE ARAÚJO COUTINHO,PEDRO ALBERTO COUTINHO,VEREADOR,31633,APTO,DEFERIDO,ELEITO POR QP,PHS,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,959,N
2016,1,PB,JOÃO PESSOA,ANA MARIA SANTOS DE FARIAS,ANA DA AGÊNCIA,VEREADOR,31111,APTO,DEFERIDO,SUPLENTE,PHS,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,81,N
2016,1,PB,JOÃO PESSOA,FLÁVIO MONTEIRO DE SOUSA,FLÁVIO MONTEIRO,VEREADOR,31031,APTO,DEFERIDO,SUPLENTE,PHS,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,135,N
2016,1,PB,JOÃO PESSOA,CRISTIAN MÁRCIO MAIA,CRISTIAN MAIA,VEREADOR,31003,APTO,DEFERIDO,SUPLENTE,PHS,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,41,N
2016,1,PB,JOÃO PESSOA,MARCO ANTÔNIO CARTAXO QUEIROGA LOPES,MARCO ANTONIO,VEREADOR,31000,APTO,DEFERIDO,SUPLENTE,PHS,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,891,N
2016,1,PB,JOÃO PESSOA,MARILENE ALVES VIEIRA,MARILENE ALVES,VEREADOR,31456,APTO,DEFERIDO,SUPLENTE,PHS,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,18,N
2016,1,PB,JOÃO PESSOA,GERMANO RIBEIRO VIEIRA,GERMANO RIBEIRO,VEREADOR,31222,APTO,DEFERIDO,SUPLENTE,PHS,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,25,N
2016,1,PB,JOÃO PESSOA,ANA PAULA BARROS GONÇALVES,ANA PAULA DO POVÃO,VEREADOR,55221,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,7,N
2016,1,PB,JOÃO PESSOA,ELIZA VIRGINIA DE SOUZA FERNANDES,ELIZA,VEREADOR,45000,APTO,DEFERIDO,ELEITO POR QP,PSDB,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,2042,N
2016,1,PB,JOÃO PESSOA,JESSÉ JUVINO DE BARROS PONTES,JESSÉ ABDALA,VEREADOR,45999,APTO,DEFERIDO,SUPLENTE,PSDB,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,22,N
2016,1,PB,JOÃO PESSOA,LUIS FLÁVIO MEDEIROS PAIVA,DR. LUIS FLÁVIO,VEREADOR,45645,APTO,DEFERIDO,ELEITO POR QP,PSDB,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,878,N
2016,1,PB,JOÃO PESSOA,LUIZ ALBERTO MARQUES PEREIRA,LUIZ ALBERTO,VEREADOR,45444,APTO,DEFERIDO,SUPLENTE,PSDB,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,65,N
2016,1,PB,JOÃO PESSOA,MARCOS VINICIUS SALES NOBREGA,MARCOS VINICIUS,VEREADOR,45678,APTO,DEFERIDO,ELEITO POR QP,PSDB,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,1629,N
2016,1,PB,JOÃO PESSOA,PEDRO SEVERINO DE SOUSA,PEDRO SEVERINO,VEREADOR,45123,INAPTO,INDEFERIDO,NÃO ELEITO,PSDB,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,0,N
2016,1,PB,JOÃO PESSOA,RICARDO DOS SANTOS ALMEIDA,RICARDO ALMEIDA,VEREADOR,45555,APTO,DEFERIDO,SUPLENTE,PSDB,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,40,N
2016,1,PB,JOÃO PESSOA,WALBERSANDRO FERREIRA DE FARIAS,SANDRO MOTOBOY,VEREADOR,45906,APTO,DEFERIDO,SUPLENTE,PSDB,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,28,N
2016,1,PB,JOÃO PESSOA,EDNALDO DA SILVA NASCIMENTO,EDNALDO SILVA,VEREADOR,19000,APTO,DEFERIDO,SUPLENTE,PTN,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,8,N
2016,1,PB,JOÃO PESSOA,JOSÉ WILAMY XAVIER DE LACERDA,PROFESSOR WILAMY,VEREADOR,19123,APTO,DEFERIDO,SUPLENTE,PTN,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,53,N
2016,1,PB,JOÃO PESSOA,ELINÁ FELINTO DE OLIVEIRA,ELINÁ FELINTO,VEREADOR,55888,APTO,DEFERIDO,SUPLENTE,PSD,FORÇA DA UNIÃO POR JOÃO PESSOA I,PSD / PHS / PSDB / PTN,2,N
2016,1,PB,JOÃO PESSOA,HARLAM CORDEIRO MEDEIROS,HARLAM MEDEIROS,VEREADOR,18128,APTO,DEFERIDO,SUPLENTE,REDE,TRABALHO DE VERDADE IV,PSL / PPL / REDE,44,N
2016,1,PB,JOÃO PESSOA,ALFREDO JOSE FERRETTI CISNEROS,ALFREDO FERRETTI,VEREADOR,18000,APTO,DEFERIDO,SUPLENTE,REDE,TRABALHO DE VERDADE IV,PSL / PPL / REDE,22,N
2016,1,PB,JOÃO PESSOA,EDUARDO TEODORO DA SILVA,EDUARDO TEODORO,VEREADOR,17333,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,21,N
2016,1,PB,JOÃO PESSOA,EDUARDO CAETANO DE ARAUJO,EDUARDO CAETANO,VEREADOR,17540,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,15,N
2016,1,PB,JOÃO PESSOA,EDUARDO JOSÉ SIMÃO DA SILVA,EDUARDO MINERAL,VEREADOR,17001,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,58,N
2016,1,PB,JOÃO PESSOA,EDUARDO BARRETO CORDEIRO,EDUARDO JOSÉ AMÉRICO,VEREADOR,17222,APTO,INDEFERIDO COM RECURSO,NÃO ELEITO,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,0,N
2016,1,PB,JOÃO PESSOA,ALESSANDRO VIEIRA DE SANTANA,ALESSANDRO ALGODÃO DOCE,VEREADOR,17870,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,9,N
2016,1,PB,JOÃO PESSOA,DEILTON CALISTO DOS SANTOS,DEL PESCADOR,VEREADOR,17015,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,86,N
2016,1,PB,JOÃO PESSOA,WEMER FRANCISCO DE OLIVEIRA SILVA,PROFESSOR WEMER,VEREADOR,17679,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,109,N
2016,1,PB,JOÃO PESSOA,JOSÉ LIVAL DE LIRA,LIRA,VEREADOR,17013,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,14,N
2016,1,PB,JOÃO PESSOA,ISAAC FIGUEIREDO VITAL,ISAAC VITAL,VEREADOR,17030,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,58,N
2016,1,PB,JOÃO PESSOA,MARIA DILZA DE ARAUJO CORREIA,DILZA CORREIA,VEREADOR,17789,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,140,N
2016,1,PB,JOÃO PESSOA,MARIA APARECIDA XAVIER FREITAS,CIDA XAVIER,VEREADOR,17200,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,62,N
2016,1,PB,JOÃO PESSOA,RUBÊNIA DE ALMEIDA GOMES,PROFESSORA RUBÊNIA,VEREADOR,17281,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,3,N
2016,1,PB,JOÃO PESSOA,SILVIA FALCÃO ATAIDE,SILVIA FALCÃO,VEREADOR,17666,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,11,N
2016,1,PB,JOÃO PESSOA,EDGAR JERONIMO DA SILVA,SHEILA,VEREADOR,17282,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,9,N
2016,1,PB,JOÃO PESSOA,JOSÉ ISVI ALVES RAMALHO,ISVI RAMALHO,VEREADOR,17888,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,46,N
2016,1,PB,JOÃO PESSOA,JOSENILDO PORTO WANDERLEY,PORTO,VEREADOR,17311,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,78,N
2016,1,PB,JOÃO PESSOA,YURI MACHADO LIMA,YURI MACHADO,VEREADOR,17123,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,725,N
2016,1,PB,JOÃO PESSOA,LUCAS CLEMENTE DE BRITO PEREIRA,LUCAS DE BRITO,VEREADOR,17007,APTO,DEFERIDO,ELEITO POR QP,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,796,N
2016,1,PB,JOÃO PESSOA,FELIPE MATOS LEITÃO,FELIPE LEITÃO,VEREADOR,17999,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,506,N
2016,1,PB,JOÃO PESSOA,EDIVALDO SANTOS DE MELO,EDIVALDO MELO,VEREADOR,17500,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,168,N
2016,1,PB,JOÃO PESSOA,GIVANILDO DE MELO SILVA,GIVANILDO MELO,VEREADOR,17000,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,114,N
2016,1,PB,JOÃO PESSOA,MARCELO DE ARAÚJO ALVES,MARCELO ARAÚJO,VEREADOR,17300,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,361,N
2016,1,PB,JOÃO PESSOA,LEANDRO CÉSAR FERNANDES,LEO FESTAS,VEREADOR,17197,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,64,N
2016,1,PB,JOÃO PESSOA,SEVERINO RODRIGUES DE MOURA FILHO,RODRIGUES (BIBIU),VEREADOR,17377,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,14,N
2016,1,PB,JOÃO PESSOA,EMANUELLY DA SILVA VASCONCELOS,MANU VASCONCELOS,VEREADOR,17008,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,0,N
2016,1,PB,JOÃO PESSOA,GILMAR BATISTA DA SILVA,GILMAR BATISTA,VEREADOR,17777,APTO,DEFERIDO,SUPLENTE,PSL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,465,N
2016,1,PB,JOÃO PESSOA,GISÉLIA DA SILVA,GISÉLIA BOTAFOGO,VEREADOR,54999,APTO,DEFERIDO,SUPLENTE,PPL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,0,N
2016,1,PB,JOÃO PESSOA,LUCIANO JOSÉ DOS SANTOS SILVA,LALÁ,VEREADOR,54544,APTO,DEFERIDO,SUPLENTE,PPL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,31,N
2016,1,PB,JOÃO PESSOA,ADALBERTO CABRAL DOS SANTOS,CABRAL DO RANGEL,VEREADOR,54123,APTO,DEFERIDO,SUPLENTE,PPL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,44,N
2016,1,PB,JOÃO PESSOA,EGRIMÁ DOS SANTOS MÁXIMO,EGRIMÁ MÁXIMO,VEREADOR,54321,APTO,DEFERIDO,SUPLENTE,PPL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,65,N
2016,1,PB,JOÃO PESSOA,MARCONDES DE ALMEIDA CAVALCANTI FILHO,MARCONDES FILHO,VEREADOR,54222,APTO,DEFERIDO,SUPLENTE,PPL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,18,N
2016,1,PB,JOÃO PESSOA,WAGNER ARANHA DE MEDEIROS,ARANHA,VEREADOR,54111,APTO,DEFERIDO,SUPLENTE,PPL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,51,N
2016,1,PB,JOÃO PESSOA,GILDA ROSA DA SILVA CARDOSO,GILDA ROSA,VEREADOR,54444,APTO,DEFERIDO,SUPLENTE,PPL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,129,N
2016,1,PB,JOÃO PESSOA,CLAUSIO HENRIQUE DE FARIAS,CLAUSIO FARIAS,VEREADOR,54254,APTO,DEFERIDO,SUPLENTE,PPL,TRABALHO DE VERDADE IV,PSL / PPL / REDE,80,N
2016,1,PB,JOÃO PESSOA,CEDRIC BATISTA DA SILVA,CEDRIC,VEREADOR,11999,APTO,DEFERIDO,SUPLENTE,PP,UNIDOS PELO PROGRESSO DE JOÃO PESSOA,PP / SD,277,N
2016,1,PB,JOÃO PESSOA,PETRONIO DOS SANTOS LIMA,PETRONIO DO VENTILADOR,VEREADOR,11333,APTO,DEFERIDO,SUPLENTE,PP,UNIDOS PELO PROGRESSO DE JOÃO PESSOA,PP / SD,51,N
2016,1,PB,JOÃO PESSOA,EMERSON LEITE DA SILVA,ESTRELA,VEREADOR,11145,APTO,DEFERIDO,SUPLENTE,PP,UNIDOS PELO PROGRESSO DE JOÃO PESSOA,PP / SD,13,N
2016,1,PB,JOÃO PESSOA,FLAVIANO OLIVEIRA DA SILVA,FLAVIANO TAXISTA,VEREADOR,11211,APTO,DEFERIDO,SUPLENTE,PP,UNIDOS PELO PROGRESSO DE JOÃO PESSOA,PP / SD,233,N
2016,1,PB,JOÃO PESSOA,EDSON CRUZ DA SILVA,EDSON CRUZ,VEREADOR,11122,APTO,DEFERIDO,SUPLENTE,PP,UNIDOS PELO PROGRESSO DE JOÃO PESSOA,PP / SD,1728,N
2016,1,PB,JOÃO PESSOA,BRANDON WESLLEY BEZERRA GOMES,BRANDON BEZERRA,VEREADOR,11789,APTO,DEFERIDO,SUPLENTE,PP,UNIDOS PELO PROGRESSO DE JOÃO PESSOA,PP / SD,192,N
2016,1,PB,JOÃO PESSOA,SHIRLEY DIAS ALVES GOMES,SHIRLEY DIAS,VEREADOR,11000,APTO,DEFERIDO,SUPLENTE,PP,UNIDOS PELO PROGRESSO DE JOÃO PESSOA,PP / SD,103,N
2016,1,PB,JOÃO PESSOA,ANA MARIA DINIZ CHAVES,ANA DINIZ,VEREADOR,11234,APTO,DEFERIDO,SUPLENTE,PP,UNIDOS PELO PROGRESSO DE JOÃO PESSOA,PP / SD,95,N
